timestamp,type,side,price,quantity
1778413692214,A,B,10248,0.00618000
1778413692214,A,B,10247,0.00618000
1778413692214,A,B,10246,0.30939000
1778413692214,A,B,10236,0.00008000
1778413692214,A,B,10234,0.52194000
1778413692214,A,B,10223,0.10000000
1778413692214,A,B,10216,0.28751000
1778413692214,A,B,10113,0.08682000
1778413692214,A,B,9720,2.82726000
1778413692214,A,B,10182,0.00520000
1778413692214,A,S,10258,5.39587000
1778413692214,A,S,10261,0.00007000
1778413692214,A,S,10261,0.20578000
1778413692214,A,S,10262,0.00008000
1778413692214,A,S,10262,0.00014000
1778413692214,A,S,10263,0.00618000
1778413692214,A,S,10267,0.00048000
1778413692214,A,S,10267,0.00048000
1778413692314,A,B,10258,3.47808000
1778413692314,A,B,10256,0.00014000
1778413692314,A,B,10233,1.56098000
1778413692314,A,B,10167,0.48203000
1778413692314,A,B,10182,0.00504000
1778413692314,A,S,10258,5.45852000
1778413692314,A,S,10261,0.15389000
1778413692314,A,S,10261,0.20592000
1778413692314,A,S,10267,0.00048000
1778413692314,A,S,10268,0.00007000
1778413692314,A,S,10453,0.01937000
1778413692414,A,B,10173,0.00232000
1778413692414,A,B,9930,0.00032000
1778413692414,A,B,10182,0.00504000
1778413692414,A,B,10182,0.00010000
1778413692414,A,S,10258,5.45840000
1778413692514,A,B,10234,0.00200000
1778413692514,A,B,10181,0.00232000
1778413692514,A,B,10182,0.00504000
1778413692514,A,B,10106,0.00030000
1778413692514,A,S,10282,0.00200000
1778413692614,A,B,10189,0.00232000
1778413692614,A,B,10182,0.00504000
1778413692714,A,B,10258,3.48837000
1778413692714,A,B,10248,0.00008000
1778413692714,A,B,10244,0.00007000
1778413692714,A,B,10240,0.00008000
1778413692714,A,B,10234,0.00008000
1778413692714,A,B,10197,0.00232000
1778413692714,A,B,10113,0.00007000
1778413692714,A,B,10096,0.08677000
1778413692714,A,B,10182,0.00504000
1778413692714,A,S,10261,0.00014000
1778413692714,A,S,10261,0.00015000
1778413692714,A,S,10263,0.00626000
1778413692714,A,S,10277,0.00007000
1778413692714,A,S,10281,0.00309000
1778413692814,A,B,10256,0.00058000
1778413692814,A,B,10230,0.00400000
1778413692814,A,B,10205,0.00232000
1778413692814,A,B,10167,0.10773000
1778413692814,A,B,10160,1.29543000
1778413692814,A,B,10182,0.00504000
1778413692814,A,B,10182,0.00010000
1778413692814,A,S,10260,0.00053000
1778413692814,A,S,10262,0.00070000
1778413692914,A,B,10246,0.00400000
1778413692914,A,B,10238,0.00864000
1778413692914,A,B,10224,0.00200000
1778413692914,A,B,10214,0.00232000
1778413692914,A,B,10182,0.00520000
1778413692914,A,S,10258,5.45793000
1778413692914,A,S,10289,0.00200000
1778413693014,A,B,10248,0.30931000
1778413693014,A,B,10246,0.00008000
1778413693014,A,B,10222,0.00232000
1778413693014,A,B,10194,0.00074000
1778413693014,A,B,10046,0.00100000
1778413693014,A,B,10182,0.00504000
1778413693014,A,B,10106,0.00030000
1778413693014,A,S,10263,0.00008000
1778413693014,A,S,10264,0.00618000
1778413693014,A,S,10267,0.00048000
1778413693014,A,S,10280,0.00408000
1778413693014,A,S,10470,0.00095000
1778413693114,A,B,10230,0.00400000
1778413693114,A,B,10230,0.00232000
1778413693114,A,B,10182,0.00504000
1778413693114,A,S,10258,5.45786000
1778413693114,A,S,10272,0.00400000
1778413693114,A,S,10280,0.00408000
1778413693114,A,S,10333,0.00067000
1778413693214,A,B,10238,0.00232000
1778413693214,A,B,10224,0.00200000
1778413693214,A,B,10097,0.08677000
1778413693214,A,B,10182,0.00504000
1778413693214,A,S,10258,5.45786000
1778413693214,A,S,10258,0.00064000
1778413693214,A,S,10260,0.00014000
1778413693214,A,S,10260,0.21514000
1778413693214,A,S,10261,0.00008000
1778413693214,A,S,10261,0.00014000
1778413693214,A,S,10289,0.00200000
1778413693314,A,B,10258,3.24690000
1778413693314,A,B,10250,0.08789000
1778413693314,A,B,10247,0.00618000
1778413693314,A,B,10247,0.31549000
1778413693314,A,B,10246,0.00008000
1778413693314,A,B,10246,0.00464000
1778413693314,A,B,10246,0.00232000
1778413693314,A,B,10240,0.37119000
1778413693314,A,B,10240,1.04852000
1778413693314,A,B,10240,1.63299000
1778413693314,A,B,10212,0.28753000
1778413693314,A,B,10163,2.96888000
1778413693314,A,B,10182,0.00504000
1778413693314,A,S,10258,5.67880000
1778413693314,A,S,10258,0.00036000
1778413693314,A,S,10259,0.00014000
1778413693314,A,S,10260,0.18464000
1778413693314,A,S,10260,0.00014000
1778413693314,A,S,10261,0.15389000
1778413693314,A,S,10261,0.00618000
1778413693414,A,B,10258,2.53434000
1778413693414,A,B,10257,0.00014000
1778413693414,A,B,10257,0.17426000
1778413693414,A,B,10255,0.00008000
1778413693414,A,B,10250,0.30091000
1778413693414,A,B,10248,0.86845000
1778413693414,A,B,10247,0.00007000
1778413693414,A,B,10247,1.63299000
1778413693414,A,B,10247,0.30931000
1778413693414,A,B,10246,0.00618000
1778413693414,A,B,10245,0.00618000
1778413693414,A,B,10240,2.96888000
1778413693414,A,B,10182,0.00504000
1778413693414,A,S,10258,5.67901000
1778413693414,A,S,10258,0.00057000
1778413693414,A,S,10260,0.18464000
1778413693414,A,S,10261,0.15389000
1778413693414,A,S,10261,0.00632000
1778413693414,A,S,10262,0.00007000
1778413693414,A,S,10263,0.12532000
1778413693414,A,S,10265,0.34743000
1778413693414,A,S,10268,0.33321000
1778413693414,A,S,10384,0.07277000
1778413693515,A,B,10258,2.53434000
1778413693515,A,B,10258,0.00078000
1778413693515,A,B,10250,0.79375000
1778413693515,A,B,10250,1.63299000
1778413693515,A,B,10250,0.00008000
1778413693515,A,B,10220,0.00400000
1778413693515,A,B,10064,0.00752000
1778413693515,A,B,10182,0.00536000
1778413693515,A,B,10106,0.00030000
1778413693515,A,S,10259,0.00014000
1778413693515,A,S,10268,0.00008000
1778413693515,A,S,10271,0.00232000
1778413693614,A,B,10258,2.92969000
1778413693614,A,B,10222,0.00400000
1778413693614,A,B,10182,0.00536000
1778413693614,A,B,10182,0.00010000
1778413693614,A,B,10004,0.00035000
1778413693614,A,S,10258,5.67878000
1778413693614,A,S,10258,0.00043000
1778413693614,A,S,10258,0.01958000
1778413693614,A,S,10262,0.04014000
1778413693614,A,S,10279,0.00232000
1778413693614,A,S,10324,0.00010000
1778413693714,A,B,10258,3.12253000
1778413693714,A,B,10253,0.00008000
1778413693714,A,B,10253,0.00008000
1778413693714,A,B,10250,0.57529000
1778413693714,A,B,10247,0.00008000
1778413693714,A,B,10246,0.00408000
1778413693714,A,B,10242,0.00008000
1778413693714,A,B,10240,0.00008000
1778413693714,A,B,10240,0.37111000
1778413693714,A,B,10240,1.04844000
1778413693714,A,B,10233,0.00200000
1778413693714,A,B,10231,0.00008000
1778413693714,A,B,10230,0.00400000
1778413693714,A,B,10209,0.00020000
1778413693714,A,B,10085,0.08678000
1778413693714,A,B,10182,0.00520000
1778413693714,A,B,9955,0.00403000
1778413693714,A,S,10258,5.67871000
1778413693714,A,S,10258,0.00036000
1778413693714,A,S,10261,0.00007000
1778413693714,A,S,10280,0.00400000
1778413693714,A,S,10280,0.00008000
1778413693714,A,S,10282,0.00200000
1778413693714,A,S,10287,0.00232000
1778413693714,A,S,10294,0.00008000
1778413693714,A,S,10299,0.00020000
1778413693714,A,S,10422,0.00007000
1778413693814,A,B,10256,0.00064000
1778413693814,A,B,10244,0.00007000
1778413693814,A,B,10224,0.00200000
1778413693814,A,B,10182,0.00520000
1778413693814,A,S,10258,5.67862000
1778413693814,A,S,10258,0.00036000
1778413693814,A,S,10277,0.00007000
1778413693814,A,S,10288,0.00200000
1778413693814,A,S,10295,0.00240000
1778413693814,A,S,10432,0.10895000
1778413693814,A,S,10433,0.10895000
1778413693914,A,B,10182,0.00520000
1778413693914,A,B,10182,0.00030000
1778413693914,A,S,10258,5.67869000
1778413693914,A,S,10258,0.00043000
1778413693914,A,S,10303,0.00232000
1778413694014,A,B,10247,0.31549000
1778413694014,A,B,10238,0.00464000
1778413694014,A,B,10238,0.00400000
1778413694014,A,B,10046,0.00100000
1778413694014,A,B,10182,0.00520000
1778413694014,A,B,10182,0.00010000
1778413694014,A,B,10106,0.00030000
1778413694014,A,S,10271,0.00400000
1778413694014,A,S,10274,0.30931000
1778413694014,A,S,10276,0.00008000
1778413694014,A,S,10312,0.00232000
1778413694014,A,S,10470,0.00095000
1778413694114,A,B,10258,3.12239000
1778413694114,A,B,10248,0.00618000
1778413694114,A,B,9935,0.04958000
1778413694114,A,B,10182,0.00504000
1778413694114,A,S,10258,5.67903000
1778413694114,A,S,10258,0.00057000
1778413694114,A,S,10261,0.00014000
1778413694114,A,S,10263,0.00618000
1778413694114,A,S,10269,0.37119000
1778413694114,A,S,10288,0.00200000
1778413694114,A,S,10320,0.00232000
1778413694214,A,B,10182,0.00504000
1778413694214,A,S,10261,0.15389000
1778413694214,A,S,10263,0.12546000
1778413694314,A,B,10258,3.12246000
1778413694314,A,B,10218,0.00020000
1778413694314,A,B,10086,0.08678000
1778413694314,A,B,10182,0.00504000
1778413694314,A,S,10258,5.67903000
1778413694314,A,S,10302,0.00020000
1778413694414,A,B,10258,3.12227000
1778413694414,A,B,10182,0.00504000
1778413694514,A,B,10258,3.12226000
1778413694514,A,B,10182,0.00520000
1778413694514,A,B,10106,0.00030000
1778413694614,A,B,10233,0.00200000
1778413694614,A,B,10182,0.00520000
1778413694614,A,S,10265,0.51694000
1778413694614,A,S,10265,1.63299000
1778413694614,A,S,10265,0.00008000
1778413694614,A,S,10270,0.07425000
1778413694614,A,S,10282,0.00200000
1778413694714,A,B,10182,0.00488000
1778413694714,A,S,10265,0.51702000
1778413694714,A,S,10274,0.00008000
1778413694714,A,S,10298,0.37120000
1778413694814,A,B,10246,0.00808000
1778413694814,A,B,10244,0.00007000
1778413694814,A,B,10452,0.00026000
1778413694814,A,B,10182,0.00488000
1778413694814,A,S,10277,0.00007000
1778413694814,A,S,10415,0.28722000
1778413694814,A,S,10264,0.13111000
1778413694914,A,B,10182,0.00488000
1778413694914,A,S,10258,5.67912000
1778413695014,A,B,10233,0.01500000
1778413695014,A,B,9899,0.01576000
1778413695014,A,B,9861,0.01577000
1778413695014,A,B,10046,0.00100000
1778413695014,A,B,10182,0.00488000
1778413695014,A,B,10182,0.00030000
1778413695014,A,B,10106,0.00030000
1778413695014,A,B,10004,0.00035000
1778413695014,A,S,10288,1.06168000
1778413695014,A,S,10470,0.00095000
1778413695114,A,B,10182,0.00488000
1778413695114,A,B,10182,0.00010000
1778413695114,A,B,10106,0.00020000
1778413695215,A,B,10182,0.00504000
1778413695314,A,B,10258,3.10989000
1778413695314,A,B,10240,2.05016000
1778413695314,A,B,10160,1.54377000
1778413695314,A,B,9899,0.00754000
1778413695314,A,B,10182,0.00504000
1778413695414,A,B,10258,2.71468000
1778413695414,A,B,10247,0.01236000
1778413695414,A,B,10247,0.30939000
1778413695414,A,B,10096,0.08677000
1778413695414,A,B,10182,0.00520000
1778413695414,A,S,10258,5.67842000
1778413695414,A,S,10258,0.00029000
1778413695414,A,S,10415,0.21315000
1778413695514,A,B,10182,0.00504000
1778413695514,A,B,10106,0.00030000
1778413695514,A,S,10258,5.67849000
1778413695514,A,S,10258,0.00036000
1778413695514,A,S,10382,0.04055000
1778413695514,A,S,10447,0.01937000
1778413695614,A,B,10258,3.05692000
1778413695614,A,B,10246,0.00408000
1778413695614,A,B,10230,0.00400000
1778413695614,A,B,10182,0.00504000
1778413695614,A,S,10258,5.67912000
1778413695614,A,S,10258,0.00057000
1778413695614,A,S,10269,0.00008000
1778413695614,A,S,10319,0.00304000
1778413695614,A,S,10394,0.37111000
1778413695614,A,S,10401,0.00122000
1778413695714,A,B,10246,0.00400000
1778413695714,A,B,10240,0.00008000
1778413695714,A,B,10238,0.00400000
1778413695714,A,B,10234,0.00008000
1778413695714,A,B,10217,0.37118000
1778413695714,A,B,10182,0.00520000
1778413695714,A,S,10269,0.00008000
1778413695714,A,S,10279,0.00008000
1778413695714,A,S,10298,0.37112000
1778413695814,A,B,10256,0.00067000
1778413695814,A,B,10244,0.00007000
1778413695814,A,B,10238,0.00400000
1778413695814,A,B,10230,0.00400000
1778413695814,A,B,10182,0.00520000
1778413695814,A,S,10272,0.00400000
1778413695814,A,S,10277,0.00007000
1778413695814,A,S,10280,0.00400000
1778413695914,A,B,10182,0.00552000
1778413695914,A,S,10269,0.37119000
1778413696014,A,B,10046,0.00100000
1778413696014,A,B,10182,0.00552000
1778413696014,A,B,10106,0.00030000
1778413696014,A,S,10470,0.00095000
1778413696114,A,B,10182,0.00552000
1778413696114,A,B,10182,0.00010000
1778413696214,A,B,10155,1.66654000
1778413696214,A,B,10182,0.00552000
1778413696314,A,B,9959,0.00009000
1778413696314,A,B,10182,0.00552000
1778413696314,A,S,10272,0.00400000
1778413696314,A,S,10280,0.00400000
1778413696314,A,S,9556,0.00009000
1778413696414,A,B,10230,0.00400000
1778413696414,A,B,10158,0.65381000
1778413696414,A,B,10182,0.00552000
1778413696414,A,S,10280,0.00400000
1778413696515,A,B,10182,0.00536000
1778413696515,A,B,10106,0.00030000
1778413696515,A,B,10004,0.00035000
1778413696614,A,B,10158,1.29543000
1778413696614,A,B,10155,0.37111000
1778413696614,A,B,10182,0.00520000
1778413696614,A,B,10182,0.00010000
1778413696614,A,S,10258,5.67900000
1778413696714,A,B,10253,0.00016000
1778413696714,A,B,10238,0.00400000
1778413696714,A,B,10233,0.00200000
1778413696714,A,B,10225,0.00008000
1778413696714,A,B,10182,0.00520000
1778413696714,A,B,10107,0.00300000
1778413696714,A,S,10272,0.00400000
1778413696714,A,S,10282,0.00200000
1778413696814,A,B,10224,0.00200000
1778413696814,A,B,10182,0.00528000
1778413696814,A,S,10270,0.07425000
1778413696814,A,S,10288,0.00200000
1778413696914,A,B,10244,0.00007000
1778413696914,A,B,10230,0.00400000
1778413696914,A,B,10094,0.08677000
1778413696914,A,B,10182,0.00520000
1778413696914,A,S,10277,0.00007000
1778413696914,A,S,10301,0.00215000
1778413697014,A,B,10246,0.00400000
1778413697014,A,B,10238,0.00400000
1778413697014,A,B,10230,0.00400000
1778413697014,A,B,10046,0.00100000
1778413697014,A,B,10182,0.00520000
1778413697014,A,B,10106,0.00030000
1778413697014,A,S,10280,0.00400000
1778413697014,A,S,10470,0.00095000
1778413697114,A,B,10182,0.00504000
1778413697214,A,B,10182,0.00488000
1778413697314,A,B,10258,3.05198000
1778413697314,A,B,10182,0.00472000
1778413697314,A,B,10182,0.00010000
1778413697414,A,B,10224,0.00200000
1778413697414,A,B,10182,0.00472000
1778413697414,A,S,10288,0.00200000
1778413697514,A,B,10258,3.05205000
1778413697514,A,B,10258,0.00085000
1778413697514,A,B,10254,0.00400000
1778413697514,A,B,10160,1.29543000
1778413697514,A,B,10158,0.30628000
1778413697514,A,B,10182,0.00488000
1778413697514,A,B,10106,0.00030000
1778413697614,A,B,10182,0.00488000
1778413697714,A,B,10182,0.00488000
1778413697814,A,B,10258,3.05212000
1778413697814,A,B,10182,0.00504000
1778413697914,A,B,10244,0.00007000
1778413697914,A,B,10182,0.00504000
1778413697914,A,S,10277,0.00007000
1778413697914,A,S,10353,1.57645000
1778413698014,A,B,10218,0.00069000
1778413698014,A,B,10046,0.00100000
1778413698014,A,B,10182,0.00504000
1778413698014,A,B,10182,0.00010000
1778413698014,A,B,10106,0.00030000
1778413698014,A,S,10258,5.67887000
1778413698014,A,S,10281,0.01465000
1778413698114,A,B,10258,2.37251000
1778413698114,A,B,10085,0.08678000
1778413698114,A,B,10182,0.00504000
1778413698114,A,B,10107,0.00300000
1778413698114,A,B,10004,0.00035000
1778413698114,A,S,10258,5.68571000
1778413698214,A,B,10182,0.00504000
1778413698214,A,B,10167,0.00016000
1778413698314,A,B,10182,0.00536000
1778413698314,A,S,10258,5.68546000
1778413698414,A,B,10258,3.17365000
1778413698414,A,B,10006,0.01937000
1778413698414,A,B,10182,0.00552000
1778413698414,A,B,10182,0.00010000
1778413698414,A,S,10404,15.61565000
1778413698514,A,B,10230,0.00400000
1778413698514,A,B,10182,0.00568000
1778413698514,A,B,10106,0.00030000
1778413698514,A,S,10270,0.07425000
1778413698514,A,S,10280,0.00400000
1778413698614,A,B,10224,0.00200000
1778413698614,A,B,10182,0.00568000
1778413698614,A,S,10288,1.05968000
1778413698614,A,S,10288,0.00200000
1778413698614,A,S,10289,0.00200000
1778413698714,A,B,10246,0.00400000
1778413698714,A,B,10097,0.08677000
1778413698714,A,B,10006,0.00753000
1778413698714,A,B,10182,0.00568000
1778413698814,A,B,10256,0.00099000
1778413698814,A,B,9773,0.00093000
1778413698814,A,B,10182,0.00552000
1778413698814,A,S,10258,5.68533000
1778413698914,A,B,10258,3.17353000
1778413698914,A,B,10244,0.00007000
1778413698914,A,B,10182,0.00552000
1778413698914,A,S,10270,0.07425000
1778413698914,A,S,10276,0.00008000
1778413698914,A,S,10277,0.00007000
1778413699014,A,B,9797,0.00014000
1778413699014,A,B,10182,0.00536000
1778413699014,A,B,10106,0.00030000
1778413699114,A,B,10046,0.00100000
1778413699114,A,B,10182,0.00520000
1778413699114,A,S,10280,0.00400000
1778413699114,A,S,10470,0.00095000
1778413699214,A,B,10182,0.00520000
1778413699214,A,S,10272,0.00400000
1778413699314,A,B,10258,2.60423000
1778413699314,A,B,10089,0.08677000
1778413699314,A,B,10182,0.00536000
1778413699314,A,B,10182,0.00010000
1778413699414,A,B,10256,0.00014000
1778413699414,A,B,10229,0.00400000
1778413699414,A,B,10182,0.00536000
1778413699414,A,B,9993,0.00060000
1778413699414,A,S,10258,5.68520000
1778413699414,A,S,10279,0.00400000
1778413699514,A,B,10182,0.00520000
1778413699514,A,B,10182,0.00030000
1778413699514,A,B,10106,0.00030000
1778413699614,A,B,10182,0.00504000
1778413699614,A,B,10182,0.00010000
1778413699715,A,B,10182,0.00504000
1778413699814,A,B,10223,0.00200000
1778413699814,A,B,10182,0.00504000
1778413699814,A,B,9955,0.00416000
1778413699814,A,S,10260,0.00048000
1778413699814,A,S,10288,0.00200000
1778413699914,A,B,10234,0.00008000
1778413699914,A,B,10230,0.00400000
1778413699914,A,B,10182,0.00504000
1778413699914,A,S,10278,0.00008000
1778413700014,A,B,10246,0.00400000
1778413700014,A,B,10244,0.00007000
1778413700014,A,B,10238,0.00400000
1778413700014,A,B,10182,0.00520000
1778413700014,A,B,10106,0.00030000
1778413700014,A,S,10258,5.68510000
1778413700014,A,S,10277,0.00007000
1778413700114,A,B,10046,0.00100000
1778413700114,A,B,10182,0.00520000
1778413700114,A,S,10258,5.68492000
1778413700114,A,S,10470,0.00095000
1778413700214,A,B,10258,2.60450000
1778413700214,A,B,10182,0.00536000
1778413700214,A,S,10415,0.28722000
1778413700214,A,S,9579,0.00482000
1778413700314,A,B,10240,0.00040000
1778413700314,A,B,10233,0.00200000
1778413700314,A,B,9899,0.00754000
1778413700314,A,B,10182,0.00536000
1778413700314,A,B,10004,0.00035000
1778413700314,A,S,10281,0.00200000
1778413700414,A,B,10258,2.23752000
1778413700414,A,B,10252,0.00400000
1778413700414,A,B,10084,0.08695000
1778413700414,A,B,10182,0.00536000
1778413700414,A,B,10182,0.00010000
1778413700414,A,S,10258,5.68434000
1778413700414,A,S,10258,0.00043000
1778413700414,A,S,9579,0.02935000
1778413700514,A,B,10258,2.58217000
1778413700514,A,B,10247,0.00618000
1778413700514,A,B,10247,0.00008000
1778413700514,A,B,10246,0.00618000
1778413700514,A,B,10246,0.30932000
1778413700514,A,B,10246,0.00400000
1778413700514,A,B,10182,0.00552000
1778413700514,A,B,10106,0.00030000
1778413700514,A,S,10258,5.68470000
1778413700514,A,S,10258,0.00057000
1778413700514,A,S,10269,0.00008000
1778413700514,A,S,10269,0.37111000
1778413700614,A,B,10182,0.00552000
1778413700614,A,B,10182,0.00030000
1778413700614,A,S,10258,5.68155000
1778413700714,A,B,10182,0.00552000
1778413700714,A,B,10182,0.00010000
1778413700714,A,S,10258,5.68141000
1778413700814,A,B,10256,0.00089000
1778413700814,A,B,10254,0.00056000
1778413700814,A,B,10182,0.00584000
1778413700814,A,S,10258,5.68106000
1778413700814,A,S,10415,0.21315000
1778413700914,A,B,10254,0.00694000
1778413700914,A,B,10253,0.00008000
1778413700914,A,B,10248,0.00008000
1778413700914,A,B,10246,0.00400000
1778413700914,A,B,10242,0.00008000
1778413700914,A,B,10241,0.00008000
1778413700914,A,B,10229,0.00400000
1778413700914,A,B,10182,0.00568000
1778413700914,A,S,10279,0.00400000
1778413701014,A,B,10244,0.00007000
1778413701014,A,B,10089,0.08677000
1778413701014,A,B,10084,0.00017000
1778413701014,A,B,10182,0.00568000
1778413701014,A,B,10106,0.00030000
1778413701014,A,S,10277,0.00007000
1778413701114,A,B,10064,0.00752000
1778413701114,A,B,10046,0.00100000
1778413701114,A,B,10182,0.00584000
1778413701114,A,S,10470,0.00095000
1778413701214,A,B,10182,0.00584000
1778413701314,A,B,10182,0.00584000
1778413701314,A,B,10107,0.00900000
1778413701414,A,B,10246,0.00400000
1778413701414,A,B,10182,0.00568000
1778413701514,A,B,10230,0.00400000
1778413701514,A,B,10182,0.00568000
1778413701514,A,B,10182,0.00010000
1778413701514,A,B,10106,0.00030000
1778413701514,A,S,10258,5.68094000
1778413701514,A,S,10279,0.00400000
1778413701614,A,B,10223,0.00200000
1778413701614,A,B,10182,0.00568000
1778413701614,A,B,9955,0.00429000
1778413701614,A,S,10258,5.68103000
1778413701614,A,S,10288,0.00200000
1778413701714,A,B,10182,0.00568000
1778413701714,A,B,10182,0.00010000
1778413701814,A,B,10229,0.00400000
1778413701814,A,B,10081,6.57385000
1778413701814,A,B,9959,0.01937000
1778413701814,A,B,10182,0.00568000
1778413701814,A,S,10334,0.00007000
1778413701914,A,B,10258,2.04302000
1778413701914,A,B,10250,1.63299000
1778413701914,A,B,10246,0.00400000
1778413701914,A,B,10240,0.37111000
1778413701914,A,B,10237,0.00400000
1778413701914,A,B,10233,0.01474000
1778413701914,A,B,10231,0.00008000
1778413701914,A,B,10217,0.37110000
1778413701914,A,B,10155,1.66654000
1778413701914,A,B,10087,0.08678000
1778413701914,A,B,10182,0.00568000
1778413701914,A,S,10258,5.68033000
1778413701914,A,S,10258,0.00029000
1778413701914,A,S,10294,0.00008000
1778413702014,A,B,10258,2.00591000
1778413702014,A,B,10258,0.00078000
1778413702014,A,B,10250,0.57933000
1778413702014,A,B,10250,0.00008000
1778413702014,A,B,10245,0.00618000
1778413702014,A,B,10244,0.00007000
1778413702014,A,B,10220,0.00400000
1778413702014,A,B,10208,0.28754000
1778413702014,A,B,10182,0.00087000
1778413702014,A,B,10158,0.65381000
1778413702014,A,B,10102,0.00035000
1778413702014,A,B,10182,0.00520000
1778413702014,A,B,10106,0.00030000
1778413702014,A,S,10277,0.00007000
1778413702114,A,B,10258,1.88676000
1778413702114,A,B,10232,0.00200000
1778413702114,A,B,10229,0.00400000
1778413702114,A,B,10208,0.00309000
1778413702114,A,B,9959,0.00753000
1778413702114,A,B,10046,0.00100000
1778413702114,A,B,10182,0.00520000
1778413702114,A,S,10265,0.34539000
1778413702114,A,S,10266,0.00088000
1778413702114,A,S,10270,0.07425000
1778413702114,A,S,10279,0.00400000
1778413702114,A,S,10281,0.00200000
1778413702114,A,S,10325,0.01484000
1778413702214,A,B,10253,0.07000000
1778413702214,A,B,10252,0.04000000
1778413702214,A,B,10223,0.00200000
1778413702214,A,B,10182,0.00520000
1778413702214,A,S,10258,5.68026000
1778413702214,A,S,10258,0.00022000
1778413702214,A,S,10263,0.00060000
1778413702214,A,S,10287,0.00200000
1778413702314,A,B,10182,0.00520000
1778413702314,A,S,10266,0.00397000
1778413702314,A,S,10420,7.83628000
1778413702414,A,B,10258,1.09913000
1778413702414,A,B,10246,0.00618000
1778413702414,A,B,10239,0.00110000
1778413702414,A,B,10232,0.52962000
1778413702414,A,B,10182,0.00520000
1778413702414,A,S,10258,5.67988000
1778413702414,A,S,10258,0.00029000
1778413702514,A,B,10258,1.51771000
1778413702514,A,B,10253,0.20625000
1778413702514,A,B,10251,0.37604000
1778413702514,A,B,10250,0.36566000
1778413702514,A,B,10066,0.08680000
1778413702514,A,B,10182,0.00536000
1778413702514,A,B,10106,0.00030000
1778413702514,A,S,10258,5.68037000
1778413702514,A,S,10258,0.00043000
1778413702614,A,B,10182,0.00536000
1778413702614,A,B,10004,0.00035000
1778413702614,A,S,10258,5.68058000
1778413702614,A,S,10258,0.00057000
1778413702614,A,S,10269,0.37119000
1778413702715,A,B,10237,0.00400000
1778413702715,A,B,10222,0.00400000
1778413702715,A,B,10160,1.29543000
1778413702715,A,B,10155,0.37111000
1778413702715,A,B,10182,0.00536000
1778413702715,A,B,10182,0.00010000
1778413702715,A,S,10258,5.68045000
1778413702715,A,S,10270,0.00400000
1778413702814,A,B,10258,1.50534000
1778413702814,A,B,10158,0.30628000
1778413702814,A,B,10064,0.00752000
1778413702814,A,B,10182,0.00536000
1778413702814,A,S,10258,5.67876000
1778413702814,A,S,10259,0.00049000
1778413702814,A,S,10261,0.00073000
1778413702914,A,B,10258,2.30534000
1778413702914,A,B,10182,0.00552000
1778413702914,A,B,10182,0.00010000
1778413702914,A,S,10258,5.67860000
1778413703014,A,B,10254,0.00686000
1778413703014,A,B,10252,0.00008000
1778413703014,A,B,10250,0.57941000
1778413703014,A,B,10246,0.00008000
1778413703014,A,B,10229,0.00400000
1778413703014,A,B,10228,0.04663000
1778413703014,A,B,10182,0.00552000
1778413703014,A,B,10106,0.00030000
1778413703014,A,B,9955,0.00442000
1778413703014,A,S,10276,0.00008000
1778413703014,A,S,10279,0.00400000
1778413703114,A,B,10258,2.30219000
1778413703114,A,B,10244,0.00007000
1778413703114,A,B,10090,0.08685000
1778413703114,A,B,10046,0.00100000
1778413703114,A,B,10182,0.00552000
1778413703114,A,S,10277,0.00007000
1778413703114,A,S,10470,0.00095000
1778413703214,A,B,10182,0.00584000
1778413703214,A,S,10258,5.67841000
1778413703314,A,B,10237,0.00400000
1778413703314,A,B,10233,0.00200000
1778413703314,A,B,10182,0.00584000
1778413703314,A,S,10271,0.03000000
1778413703314,A,S,10279,0.00400000
1778413703314,A,S,10281,0.00200000
1778413703414,A,B,10081,6.57580000
1778413703414,A,B,10182,0.00584000
1778413703414,A,S,10271,0.03400000
1778413703514,A,B,9824,0.20105000
1778413703514,A,B,10182,0.00584000
1778413703514,A,B,10106,0.00030000
1778413703614,A,B,10250,0.38013000
1778413703614,A,B,10229,0.00400000
1778413703614,A,B,10090,0.00008000
1778413703614,A,B,10086,0.13378000
1778413703614,A,B,10182,0.00584000
1778413703614,A,S,10258,5.67828000
1778413703614,A,S,10279,0.00400000
1778413703714,A,B,10258,2.30207000
1778413703714,A,B,10182,0.00584000
1778413703714,A,B,10182,0.00010000
1778413703814,A,B,10065,0.00752000
1778413703814,A,B,10182,0.00584000
1778413703914,A,B,10182,0.00568000
1778413704015,A,B,10228,0.51909000
1778413704015,A,B,10204,0.97538000
1778413704015,A,B,10182,0.00568000
1778413704015,A,B,10182,0.00010000
1778413704015,A,B,10106,0.00030000
1778413704015,A,S,10282,0.00008000
1778413704114,A,B,10245,0.00400000
1778413704114,A,B,10244,0.00007000
1778413704114,A,B,10046,0.00100000
1778413704114,A,B,10182,0.00568000
1778413704114,A,S,10277,0.00007000
1778413704114,A,S,10470,0.00095000
1778413704214,A,B,10229,0.00400000
1778413704214,A,B,10090,0.18873000
1778413704214,A,B,10086,0.04700000
1778413704214,A,B,10182,0.00568000
1778413704214,A,S,10279,0.00400000
1778413704314,A,B,10223,0.00200000
1778413704314,A,B,10158,0.65381000
1778413704314,A,B,10158,1.29543000
1778413704314,A,B,10182,0.00568000
1778413704314,A,S,10288,0.00200000
